StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,CodingScore,CommunicationScore
8055,7.9,1,2,2,63,3.8,Yes,Yes,55,62,NotPlaced,56,63
8056,7.6,2,3,2,90,4.8,Yes,Yes,89,84,Placed,71,75
8057,6.6,0,2,0,75,3.9,No,Yes,55,69,Placed,66,70
8058,8.3,1,3,2,90,4.7,Yes,Yes,69,80,Placed,60,66
8059,8.4,2,3,2,90,4.8,Yes,Yes,79,84,Placed,67,72
8060,6.5,0,2,0,80,4.2,No,No,57,71,NotPlaced,50,58
8061,7.4,2,3,0,81,4.6,No,No,80,69,NotPlaced,66,71
8062,7.7,0,1,1,70,3.6,No,Yes,55,68,NotPlaced,67,71
8063,8.2,1,1,1,69,4.2,No,Yes,76,65,NotPlaced,42,51
8064,6.5,1,1,1,83,4.2,No,No,58,76,NotPlaced,79,81
8065,7.0,1,1,1,68,3.7,No,No,55,68,NotPlaced,51,59
8066,8.7,2,3,2,90,4.8,Yes,Yes,80,79,Placed,66,71
8067,8.5,2,3,2,81,4.5,Yes,Yes,78,84,Placed,82,83
8068,6.7,1,1,0,64,3.7,No,Yes,55,60,NotPlaced,78,81
8069,8.9,1,3,2,90,4.6,Yes,Yes,71,81,Placed,65,70
8070,7.4,1,1,1,73,3.6,No,Yes,59,64,NotPlaced,59,65
8071,8.8,1,3,2,90,4.8,Yes,Yes,75,82,Placed,79,81
8072,7.4,0,1,0,65,4.2,No,No,55,70,NotPlaced,75,78
8073,7.5,2,3,2,90,4.7,Yes,Yes,83,85,Placed,55,62
8074,8.3,1,2,2,89,4.6,Yes,Yes,79,84,Placed,53,60
8075,8.5,2,1,2,87,4.8,Yes,Yes,78,85,Placed,33,45
8076,8.0,2,3,2,90,4.8,Yes,Yes,77,86,Placed,67,71
8077,8.2,2,3,2,88,4.5,Yes,Yes,77,83,Placed,63,69
8078,8.4,1,2,2,84,4.7,Yes,Yes,76,71,NotPlaced,82,83
8079,8.1,2,3,2,87,4.6,No,Yes,73,85,Placed,70,74
8080,6.7,1,2,2,68,4.1,Yes,No,79,70,NotPlaced,85,86
8081,8.1,1,3,3,77,4.1,Yes,Yes,74,85,Placed,54,61
8082,7.6,1,3,2,90,4.8,Yes,Yes,85,80,Placed,82,83
8083,7.3,1,1,0,82,3.9,No,No,81,60,NotPlaced,57,63
8084,7.9,1,1,0,75,4.3,No,No,75,75,Placed,76,79
8085,6.5,1,2,0,67,4.1,No,Yes,57,71,NotPlaced,43,52
8086,7.7,1,1,0,70,4.4,Yes,Yes,65,70,NotPlaced,68,72
8087,8.5,2,3,2,90,4.8,Yes,Yes,85,86,Placed,35,46
8088,8.2,1,2,0,71,4.7,No,Yes,68,66,NotPlaced,60,66
8089,8.3,2,3,2,90,4.8,Yes,Yes,72,88,Placed,71,75
8090,8.2,2,3,2,90,4.4,Yes,Yes,88,87,Placed,57,63
8091,8.7,1,1,2,82,4.2,Yes,Yes,74,87,NotPlaced,49,57
8092,8.5,1,1,1,84,4.6,No,Yes,71,81,NotPlaced,77,80
8093,7.6,1,1,0,82,3.7,No,Yes,55,67,NotPlaced,63,68
8094,8.1,1,3,0,90,4.8,Yes,Yes,75,81,Placed,57,64
8095,8.6,1,3,0,86,3.8,Yes,Yes,78,72,NotPlaced,65,70
8096,7.5,1,1,1,76,3.6,No,No,58,70,NotPlaced,100,100
8097,7.4,1,1,1,79,4.3,No,No,61,76,NotPlaced,82,83
8098,8.2,1,3,0,86,4.7,Yes,Yes,81,88,Placed,82,83
8099,7.6,1,1,0,71,3.3,No,Yes,64,72,NotPlaced,71,75
8100,7.4,1,1,0,74,4.0,No,Yes,55,61,NotPlaced,67,71
8101,8.3,2,3,2,84,4.4,Yes,Yes,83,84,Placed,29,41
8102,7.8,1,3,0,81,4.3,Yes,Yes,76,82,Placed,54,61
8103,8.5,2,3,1,86,4.5,Yes,Yes,75,81,Placed,57,64
8104,8.1,1,1,1,67,3.8,No,No,59,57,NotPlaced,36,47
8105,7.4,0,2,1,72,4.4,No,Yes,60,70,Placed,47,56
8106,8.1,1,3,0,69,3.9,No,No,82,69,NotPlaced,35,46
8107,7.6,1,1,1,76,3.8,No,Yes,68,83,Placed,64,69
8108,7.6,1,3,1,73,4.8,No,Yes,62,73,Placed,77,79
8109,7.8,2,1,0,70,3.5,No,No,70,66,NotPlaced,81,83
8110,7.3,1,1,1,68,4.7,No,Yes,68,58,NotPlaced,71,74
8111,8.6,1,3,2,72,4.0,Yes,Yes,80,64,Placed,50,58
8112,8.3,2,3,2,90,4.8,Yes,Yes,87,81,Placed,36,46
8113,8.2,2,3,2,90,4.6,Yes,Yes,85,85,Placed,38,48
8114,7.9,1,2,0,90,4.1,Yes,Yes,77,78,Placed,45,54
8115,6.5,0,1,0,73,3.7,No,No,57,67,NotPlaced,51,59
8116,7.7,0,1,0,66,4.2,Yes,Yes,56,69,NotPlaced,62,68
8117,8.1,2,3,0,83,3.8,Yes,No,67,60,Placed,49,57
8118,7.5,2,3,2,77,4.8,Yes,Yes,58,73,Placed,70,74
8119,7.2,0,2,0,69,4.1,Yes,Yes,71,83,NotPlaced,61,67
8120,7.7,2,1,1,80,4.7,No,No,56,65,NotPlaced,65,70
8121,8.0,1,3,1,89,4.8,Yes,No,72,81,Placed,82,83
8122,7.8,1,3,0,75,4.2,Yes,Yes,82,82,Placed,47,55
8123,8.2,1,1,0,77,3.8,No,No,57,67,NotPlaced,71,75
8124,7.6,1,3,0,77,4.3,Yes,Yes,70,83,NotPlaced,64,69
8125,8.5,1,3,1,84,4.8,Yes,Yes,73,84,Placed,59,65
8126,8.4,1,3,2,90,4.8,Yes,Yes,82,88,Placed,78,80
8127,7.6,0,3,0,79,4.6,Yes,Yes,63,61,NotPlaced,78,80
8128,8.2,2,3,2,90,4.8,Yes,Yes,70,86,NotPlaced,50,58
8129,7.4,1,3,0,80,4.6,No,Yes,71,72,NotPlaced,62,67
8130,6.6,1,1,0,82,3.9,Yes,No,73,78,NotPlaced,69,73
8131,7.4,2,2,2,86,4.0,No,Yes,74,68,NotPlaced,60,66
8132,6.5,0,1,0,67,3.5,No,Yes,55,67,NotPlaced,73,77
8133,7.7,2,2,2,90,4.8,Yes,Yes,81,88,Placed,69,73
8134,7.5,1,2,0,69,4.1,No,Yes,55,68,NotPlaced,92,91
8135,7.4,0,2,1,89,4.3,Yes,Yes,79,70,NotPlaced,42,51
8136,8.2,0,3,0,77,4.0,Yes,No,69,85,NotPlaced,63,68
8137,7.5,0,3,0,83,3.8,Yes,Yes,75,65,Placed,51,59
8138,8.1,2,3,1,85,4.8,Yes,Yes,74,84,Placed,74,77
8139,7.9,0,1,1,61,4.4,No,No,55,64,NotPlaced,40,50
8140,7.7,1,1,0,64,3.8,No,No,60,68,NotPlaced,70,74
8141,8.3,2,3,2,90,4.4,Yes,Yes,78,87,Placed,55,62
8142,7.4,2,1,1,80,4.1,Yes,No,55,71,NotPlaced,53,61
8143,7.9,2,3,2,85,4.8,Yes,Yes,75,81,Placed,43,52
8144,7.4,1,2,1,86,4.5,No,Yes,82,65,NotPlaced,58,64
8145,7.7,1,2,0,71,4.4,No,Yes,59,74,NotPlaced,81,83
8146,8.5,1,3,2,90,4.8,No,No,82,63,Placed,64,69
8147,7.7,1,1,2,76,4.0,No,Yes,59,62,Placed,74,77
8148,7.5,1,2,1,66,4.0,No,Yes,58,76,NotPlaced,89,89
8149,8.2,2,3,2,87,4.8,Yes,Yes,74,87,Placed,68,73
8150,7.9,1,2,1,85,4.8,No,No,81,79,Placed,56,63
8151,7.5,0,1,1,72,4.6,Yes,Yes,55,64,NotPlaced,72,75
8152,7.8,1,3,1,75,4.6,Yes,Yes,83,80,Placed,56,63
8153,7.6,1,2,1,87,4.3,No,No,60,80,NotPlaced,57,63
8154,7.5,1,1,1,66,4.3,No,No,57,63,NotPlaced,42,51
8155,7.8,2,3,2,90,4.7,Yes,Yes,78,82,Placed,78,81
8156,8.3,1,1,0,86,4.2,No,Yes,55,71,Placed,59,65
8157,8.3,2,3,3,90,4.8,Yes,Yes,76,77,Placed,67,72
8158,8.2,2,3,2,90,4.6,Yes,Yes,76,85,Placed,49,57
8159,7.0,1,1,0,79,4.3,No,No,55,70,NotPlaced,71,75
8160,6.6,1,1,0,73,3.9,No,Yes,55,61,NotPlaced,53,60
8161,8.6,2,3,2,90,4.8,Yes,Yes,79,87,Placed,62,68
8162,8.0,2,3,0,90,4.8,No,Yes,65,86,NotPlaced,78,80
8163,7.7,2,3,2,87,4.8,Yes,Yes,80,82,Placed,76,79
8164,8.2,0,3,0,81,4.2,Yes,Yes,68,85,Placed,64,69
8165,8.4,2,3,2,90,4.8,Yes,Yes,70,82,Placed,38,48
8166,6.5,0,1,0,76,4.7,No,Yes,59,68,NotPlaced,100,100
8167,6.9,0,1,0,60,4.6,No,No,80,67,NotPlaced,91,90
8168,8.1,2,3,2,90,4.8,Yes,Yes,89,84,Placed,75,78
8169,6.6,1,1,1,75,3.9,Yes,Yes,63,69,NotPlaced,53,60
8170,7.9,1,1,2,87,4.2,No,Yes,80,75,NotPlaced,63,68
8171,7.5,1,2,0,83,4.7,No,Yes,62,83,Placed,56,63
8172,8.6,0,3,3,90,4.8,Yes,Yes,70,84,Placed,83,85
8173,8.4,1,3,2,78,4.5,Yes,Yes,78,73,Placed,68,73
8174,7.9,2,3,2,90,4.6,Yes,Yes,75,87,Placed,53,60
8175,7.5,0,2,0,70,3.5,Yes,Yes,80,76,Placed,57,64
8176,9.0,2,3,0,90,4.8,Yes,Yes,85,80,Placed,81,83
8177,7.9,0,3,2,80,4.7,Yes,Yes,77,83,Placed,89,89
8178,6.5,1,1,0,88,3.9,No,No,69,67,NotPlaced,87,88
8179,7.3,1,1,1,67,4.4,No,Yes,57,58,NotPlaced,76,79
8180,7.9,0,3,1,86,4.6,Yes,Yes,76,88,Placed,61,66
8181,7.0,1,1,0,74,4.5,No,No,57,61,NotPlaced,16,31
8182,7.1,1,1,3,75,4.4,Yes,Yes,74,82,NotPlaced,69,73
8183,7.3,1,2,0,83,4.5,Yes,Yes,56,71,Placed,64,69
8184,6.7,0,1,0,70,4.7,Yes,Yes,61,85,Placed,67,71
8185,8.6,1,2,1,90,4.2,No,Yes,71,68,Placed,65,70
8186,8.4,0,3,2,88,4.3,Yes,Yes,84,84,Placed,45,54
8187,8.4,2,3,0,89,4.8,Yes,Yes,71,85,NotPlaced,73,76
8188,7.9,0,2,0,69,4.0,No,Yes,57,73,NotPlaced,74,77
8189,7.6,1,1,1,74,3.9,Yes,No,55,65,NotPlaced,75,78
8190,7.9,1,3,1,90,4.8,Yes,Yes,77,85,Placed,79,81
8191,7.6,1,2,0,67,4.2,No,Yes,74,75,NotPlaced,74,77
8192,6.5,1,2,0,89,4.5,No,Yes,61,70,NotPlaced,58,65
8193,7.4,1,2,1,84,4.6,No,Yes,55,70,NotPlaced,63,69
8194,8.2,0,2,2,86,4.5,Yes,No,78,65,NotPlaced,66,71
8195,8.1,2,3,2,77,4.5,Yes,Yes,84,68,NotPlaced,66,71
8196,7.6,1,1,1,70,4.4,No,No,58,63,NotPlaced,79,81
8197,8.4,2,3,2,90,4.8,Yes,Yes,79,83,Placed,74,77
8198,8.6,2,3,2,87,4.7,Yes,Yes,86,84,Placed,96,94
8199,7.4,1,1,0,74,3.8,No,No,73,70,NotPlaced,98,96
8200,7.6,1,1,1,71,4.2,No,No,64,71,NotPlaced,66,70
8201,7.6,0,1,0,77,3.0,No,No,55,69,NotPlaced,7,23
8202,8.0,2,3,3,90,4.8,Yes,Yes,78,85,Placed,83,84
8203,6.5,1,2,0,67,3.9,No,No,55,67,NotPlaced,56,63
8204,7.6,1,2,1,77,4.4,Yes,Yes,76,87,NotPlaced,52,60
8205,7.3,0,2,0,82,4.5,No,Yes,57,82,NotPlaced,59,65
8206,6.5,1,1,2,69,4.2,Yes,No,57,65,NotPlaced,58,64
8207,8.4,2,3,0,90,4.8,Yes,Yes,80,86,Placed,74,77
8208,8.3,0,1,1,72,3.8,No,No,58,67,NotPlaced,41,51
8209,6.9,1,2,0,80,3.4,No,No,55,71,NotPlaced,48,57
8210,7.5,0,2,1,70,3.8,Yes,Yes,78,87,Placed,70,74
8211,8.1,2,3,0,84,4.8,Yes,Yes,83,82,Placed,74,77
8212,8.0,2,1,2,90,4.6,Yes,Yes,87,85,NotPlaced,74,77
8213,7.7,1,1,1,75,4.5,No,Yes,65,74,NotPlaced,53,60
8214,8.3,2,3,2,86,4.6,Yes,Yes,79,84,Placed,50,58
8215,8.4,2,3,2,90,4.8,Yes,Yes,76,87,Placed,57,63
8216,7.7,2,3,1,85,4.2,Yes,Yes,74,82,NotPlaced,68,72
8217,6.5,1,1,1,80,3.6,No,No,57,67,NotPlaced,87,87
8218,8.3,2,1,1,71,3.9,No,Yes,58,66,NotPlaced,34,45
8219,7.7,1,2,1,61,3.7,No,Yes,55,63,NotPlaced,61,67
8220,7.4,0,2,1,79,3.6,No,Yes,55,65,NotPlaced,45,54
8221,8.0,2,1,2,77,4.4,Yes,Yes,56,75,NotPlaced,40,50
8222,6.8,1,3,0,61,4.3,No,No,59,68,NotPlaced,79,81
8223,7.5,1,1,0,75,4.1,Yes,Yes,83,57,NotPlaced,73,76
8224,7.6,1,1,0,84,4.2,Yes,Yes,62,64,NotPlaced,71,75
8225,7.7,1,1,0,69,4.0,No,No,55,69,NotPlaced,78,81
8226,7.8,1,1,0,61,3.4,No,No,63,63,NotPlaced,57,64
8227,8.3,1,1,2,83,4.0,Yes,Yes,76,67,Placed,58,64
8228,8.3,2,1,2,83,4.4,Yes,Yes,59,86,NotPlaced,97,96
8229,8.5,1,3,2,90,4.7,Yes,Yes,76,87,Placed,61,67
8230,6.5,1,1,0,70,4.0,No,Yes,59,71,NotPlaced,76,78
8231,8.7,2,3,2,90,4.8,Yes,Yes,90,86,Placed,65,70
8232,6.6,0,1,3,84,3.7,No,No,75,67,NotPlaced,37,47
8233,6.7,0,1,1,78,4.3,No,No,60,66,NotPlaced,34,45
8234,8.3,1,2,1,80,4.3,Yes,Yes,71,84,Placed,56,63
8235,7.4,1,1,1,70,4.0,No,No,56,67,NotPlaced,80,82
8236,7.7,1,1,2,88,4.2,No,Yes,65,88,Placed,76,79
8237,6.8,0,1,1,67,3.4,No,Yes,59,68,NotPlaced,78,80
8238,8.0,1,2,0,88,4.4,Yes,Yes,78,76,Placed,50,58
8239,7.4,1,1,1,72,4.0,No,No,55,69,NotPlaced,89,89
8240,6.6,0,1,1,66,3.8,No,No,62,58,NotPlaced,50,58
8241,7.5,1,1,0,64,4.3,No,No,59,69,NotPlaced,68,72
8242,8.3,0,3,1,80,4.8,Yes,Yes,75,67,Placed,64,69
8243,7.5,1,3,2,72,4.5,Yes,Yes,65,86,NotPlaced,62,67
8244,8.0,2,2,2,88,4.4,No,No,75,80,NotPlaced,85,86
8245,8.4,1,3,2,84,4.8,Yes,Yes,81,84,NotPlaced,54,61
8246,7.7,1,3,2,86,4.7,Yes,Yes,69,88,Placed,44,53
8247,7.7,1,2,0,86,4.5,No,Yes,72,79,Placed,65,70
8248,7.8,1,2,2,85,4.3,No,Yes,68,78,Placed,59,65
8249,8.4,1,3,2,80,4.5,Yes,Yes,72,73,Placed,100,100
8250,6.7,0,1,1,68,4.3,No,No,68,62,NotPlaced,75,78
8251,7.5,1,1,1,79,3.9,No,No,55,73,NotPlaced,58,65
8252,7.5,2,1,1,78,4.3,No,Yes,55,71,NotPlaced,49,57
8253,8.5,2,3,2,90,4.8,Yes,Yes,79,82,Placed,36,47
8254,8.3,0,3,1,86,4.3,Yes,Yes,55,88,Placed,49,57
8255,8.3,2,3,0,73,4.5,Yes,Yes,71,87,NotPlaced,66,71
8256,8.5,1,3,2,89,4.8,Yes,Yes,77,88,Placed,86,87
8257,8.0,0,3,0,88,4.4,Yes,Yes,78,83,NotPlaced,81,83
8258,8.7,1,3,2,90,4.8,Yes,Yes,68,81,Placed,68,72
8259,8.1,0,3,0,76,3.9,Yes,Yes,66,83,NotPlaced,60,66
8260,8.0,2,3,2,86,3.8,Yes,Yes,87,86,Placed,69,73
8261,8.5,2,3,0,85,4.5,Yes,Yes,86,84,Placed,57,63
8262,8.5,2,3,3,90,4.7,Yes,Yes,80,80,Placed,90,90
8263,7.5,1,3,3,90,4.8,Yes,No,64,82,Placed,62,67
8264,8.1,2,3,2,90,3.8,Yes,Yes,90,77,Placed,63,68
8265,8.3,1,3,2,76,4.5,Yes,Yes,76,65,Placed,31,43
8266,8.3,2,3,2,89,4.8,Yes,No,82,84,Placed,62,67
8267,7.5,1,3,1,79,3.8,Yes,Yes,58,67,NotPlaced,77,80
8268,7.5,0,1,1,75,4.3,No,No,80,82,NotPlaced,48,57
8269,7.0,1,1,0,70,4.1,No,No,56,62,NotPlaced,53,60
8270,7.8,0,2,2,82,4.8,Yes,Yes,77,68,NotPlaced,76,79
8271,7.4,1,3,2,73,4.1,Yes,Yes,86,78,Placed,42,52
8272,8.1,2,3,2,90,4.7,No,No,67,76,NotPlaced,80,82
8273,7.6,2,2,2,80,4.8,Yes,Yes,75,83,Placed,57,63
8274,6.7,1,1,0,74,3.5,No,No,65,62,NotPlaced,59,65
8275,8.0,2,3,2,90,4.8,Yes,Yes,79,86,Placed,48,56
8276,7.6,1,2,1,81,4.4,Yes,Yes,75,88,Placed,70,74
8277,8.6,1,3,2,90,4.8,Yes,Yes,85,87,Placed,100,99
8278,8.6,0,3,2,90,4.7,Yes,Yes,71,88,Placed,76,79
8279,7.8,1,3,2,78,4.8,Yes,Yes,78,67,NotPlaced,52,59
8280,7.5,1,3,0,83,4.8,Yes,Yes,75,84,Placed,82,83
8281,8.7,2,3,2,90,4.6,Yes,Yes,81,82,Placed,60,66
8282,7.7,1,2,1,74,4.5,No,No,55,68,NotPlaced,85,86
8283,7.4,1,1,1,70,4.3,No,Yes,72,75,NotPlaced,77,79
8284,7.8,2,1,1,87,4.4,Yes,Yes,82,79,NotPlaced,20,34
8285,6.7,1,3,2,86,4.1,Yes,Yes,86,82,Placed,49,57
8286,6.5,1,2,0,81,4.1,No,No,55,85,NotPlaced,79,81
8287,8.4,2,3,2,90,4.3,Yes,Yes,87,85,Placed,67,71
8288,7.5,1,1,0,71,4.1,No,Yes,66,74,NotPlaced,49,57
8289,7.9,1,2,2,86,4.8,No,Yes,87,84,NotPlaced,55,62
8290,7.4,0,2,2,82,4.8,Yes,Yes,88,66,Placed,36,47
8291,7.5,1,1,0,77,4.1,No,Yes,58,70,NotPlaced,63,68
8292,7.7,1,3,2,87,4.5,Yes,Yes,82,81,Placed,98,96
8293,6.5,1,1,1,83,4.4,No,No,55,65,NotPlaced,77,79
8294,8.3,2,1,2,84,4.8,Yes,Yes,69,85,Placed,97,96
8295,7.6,1,1,1,80,3.7,No,Yes,61,58,NotPlaced,78,80
8296,6.7,2,2,1,76,3.9,Yes,Yes,55,84,Placed,80,82
8297,7.6,0,1,1,83,3.4,No,Yes,55,64,Placed,94,93
8298,7.7,1,2,3,78,4.4,No,No,71,68,NotPlaced,70,74
8299,8.4,0,1,0,78,4.5,No,Yes,55,66,NotPlaced,62,67
8300,6.8,2,1,0,65,4.6,Yes,Yes,55,63,NotPlaced,80,82
8301,8.2,2,3,2,73,4.3,Yes,Yes,55,70,NotPlaced,86,87
8302,7.5,0,1,0,72,4.5,Yes,Yes,55,70,NotPlaced,57,64
8303,7.8,1,2,0,84,4.4,No,Yes,60,65,NotPlaced,54,61
8304,8.4,2,3,2,90,4.7,Yes,Yes,74,84,Placed,67,71
8305,7.7,1,1,0,71,3.9,No,No,65,67,NotPlaced,77,79
8306,7.8,1,3,2,83,4.6,No,Yes,70,82,Placed,76,79
8307,8.3,2,3,2,85,4.8,Yes,Yes,73,80,NotPlaced,43,52
8308,7.5,0,1,0,82,4.6,Yes,Yes,62,69,Placed,93,92
8309,6.5,0,2,1,65,4.2,Yes,No,57,62,NotPlaced,55,62
8310,7.9,1,3,2,75,4.6,No,Yes,82,84,Placed,61,66
8311,7.7,0,2,1,75,4.1,Yes,Yes,79,66,Placed,51,59
8312,8.4,2,3,2,90,4.7,Yes,Yes,69,88,Placed,100,100
8313,8.1,0,3,2,77,4.8,No,No,62,81,NotPlaced,68,72
8314,7.6,2,3,2,87,4.3,Yes,Yes,76,82,Placed,52,59
8315,8.0,1,3,2,78,3.7,No,No,55,71,NotPlaced,77,80
8316,7.6,1,2,1,74,4.7,No,Yes,77,85,NotPlaced,76,79
8317,6.5,1,2,1,69,4.5,No,Yes,61,68,NotPlaced,62,67
8318,6.7,0,1,0,74,4.0,No,No,60,63,NotPlaced,77,80
8319,7.9,0,2,2,81,4.3,Yes,No,84,61,NotPlaced,52,60
8320,8.5,1,3,0,90,4.8,Yes,Yes,79,88,Placed,57,64
8321,6.5,1,1,0,78,4.5,No,Yes,75,68,NotPlaced,34,45
8322,7.9,2,3,2,90,4.8,Yes,Yes,77,83,Placed,45,54
8323,6.5,1,2,1,65,4.6,No,Yes,62,87,NotPlaced,92,91
8324,7.0,1,1,1,86,3.8,No,No,57,72,NotPlaced,89,89
8325,6.5,1,2,1,79,3.1,No,Yes,63,69,Placed,65,70
8326,8.7,1,3,2,79,4.6,Yes,Yes,76,88,NotPlaced,89,89
8327,7.6,1,2,2,76,4.5,Yes,Yes,82,63,Placed,62,68
8328,8.2,2,3,2,90,4.8,Yes,Yes,74,88,Placed,61,67
8329,6.5,1,1,1,66,3.3,No,No,55,60,NotPlaced,65,70
8330,6.7,1,2,1,76,4.6,Yes,Yes,71,68,NotPlaced,63,68
8331,8.6,2,3,2,84,4.6,Yes,Yes,80,85,Placed,61,67
8332,7.4,1,2,0,64,4.7,Yes,Yes,77,65,NotPlaced,82,83
8333,6.5,1,1,2,85,4.3,No,Yes,73,71,NotPlaced,67,71
8334,7.5,1,1,0,75,3.6,No,No,55,62,NotPlaced,75,78
8335,6.5,2,3,0,81,3.5,No,Yes,55,62,NotPlaced,80,82
8336,8.6,1,3,0,89,4.5,Yes,Yes,80,72,Placed,70,74
8337,7.9,2,3,2,82,4.8,Yes,Yes,90,84,Placed,50,58
8338,7.5,1,1,1,68,4.4,Yes,No,62,69,NotPlaced,44,53
8339,7.9,2,3,2,90,4.6,Yes,No,65,84,NotPlaced,67,71
8340,8.3,1,3,2,90,4.8,Yes,Yes,73,83,Placed,62,67
8341,7.5,0,1,0,63,3.6,Yes,No,71,70,NotPlaced,66,71
8342,8.5,1,3,1,72,3.8,No,Yes,55,65,Placed,64,69
8343,7.6,0,3,2,87,4.8,No,Yes,79,62,Placed,100,100
8344,6.5,1,2,2,81,3.6,Yes,Yes,89,80,Placed,45,54
8345,8.4,1,3,0,75,4.4,Yes,Yes,68,86,Placed,35,46
8346,7.9,0,3,1,84,4.3,Yes,No,83,84,Placed,69,73
8347,7.6,0,1,1,62,4.1,No,No,55,68,NotPlaced,59,65
8348,8.4,2,3,1,86,4.7,Yes,Yes,90,80,Placed,69,73
8349,7.2,2,3,2,90,4.7,Yes,Yes,83,86,Placed,73,77
8350,7.9,0,1,0,79,4.4,Yes,No,55,85,NotPlaced,84,85
8351,6.6,0,1,0,71,4.3,No,Yes,56,64,NotPlaced,42,51
8352,8.3,0,3,2,79,3.7,Yes,Yes,68,84,Placed,56,63
8353,8.1,2,3,0,81,4.7,Yes,Yes,84,83,Placed,71,75
8354,8.6,2,3,2,90,4.8,Yes,Yes,89,84,Placed,76,79
8355,7.7,1,3,1,82,4.5,Yes,Yes,68,79,NotPlaced,97,96
8356,6.5,1,1,0,77,4.7,No,No,55,83,NotPlaced,79,81
8357,8.6,2,2,1,90,4.6,Yes,Yes,81,80,Placed,64,69
8358,7.2,1,2,2,70,4.1,No,No,61,69,NotPlaced,51,59
8359,7.8,1,2,0,77,4.4,Yes,Yes,69,80,NotPlaced,56,63
8360,6.5,1,3,2,78,4.2,No,Yes,78,71,NotPlaced,56,62
8361,7.5,0,1,2,78,4.6,No,Yes,68,71,NotPlaced,74,77
8362,8.3,2,2,2,90,4.6,Yes,Yes,80,83,Placed,68,73
8363,8.3,1,3,2,89,4.7,Yes,Yes,70,86,Placed,45,54
8364,8.5,2,3,0,90,4.8,No,Yes,76,80,Placed,58,64
8365,6.6,1,2,0,71,4.6,No,No,55,67,NotPlaced,78,80
8366,8.1,2,3,1,90,4.7,Yes,Yes,74,88,NotPlaced,70,74
8367,7.3,0,1,1,71,4.6,No,No,57,67,NotPlaced,73,76
8368,7.6,0,1,1,72,4.4,No,Yes,69,76,NotPlaced,70,74
8369,8.6,1,3,3,84,4.5,Yes,Yes,73,85,Placed,89,89
8370,6.9,1,1,0,68,3.7,No,No,55,64,NotPlaced,68,72
8371,7.5,1,2,0,65,4.1,No,Yes,55,69,NotPlaced,59,65
8372,8.3,2,3,2,90,4.3,Yes,Yes,75,82,NotPlaced,51,59
8373,8.4,1,1,2,69,4.4,No,No,76,65,NotPlaced,68,72
8374,8.5,2,3,2,90,4.1,Yes,Yes,77,78,Placed,28,40
8375,8.5,1,1,2,88,4.5,Yes,Yes,76,79,Placed,62,67
8376,9.0,2,3,2,90,4.8,Yes,Yes,76,83,Placed,61,67
8377,8.4,2,3,1,83,4.8,Yes,No,64,64,Placed,44,53
8378,8.4,0,3,0,90,4.8,Yes,Yes,80,82,Placed,51,58
8379,8.6,2,3,2,90,4.8,Yes,Yes,80,85,NotPlaced,77,79
8380,8.3,2,3,1,79,4.4,Yes,Yes,75,85,NotPlaced,68,72
8381,7.6,1,1,0,79,4.2,Yes,No,57,61,NotPlaced,66,71
8382,7.6,1,1,1,77,4.8,No,Yes,63,68,NotPlaced,69,73
8383,7.5,1,1,1,68,4.5,No,Yes,59,63,NotPlaced,66,71
8384,7.4,1,3,2,80,4.4,Yes,Yes,73,72,Placed,83,84
8385,6.5,1,1,0,79,4.3,No,Yes,60,73,NotPlaced,66,71
8386,6.5,0,2,2,82,4.3,Yes,Yes,82,88,NotPlaced,43,52
8387,7.7,1,1,0,72,4.5,No,Yes,72,63,Placed,89,89
8388,8.4,1,3,2,90,4.8,Yes,Yes,72,85,NotPlaced,70,74
8389,7.4,1,1,0,72,4.1,No,Yes,76,74,NotPlaced,56,62
8390,8.3,1,3,2,90,4.7,Yes,Yes,80,85,Placed,46,54
8391,6.8,1,3,2,78,4.5,Yes,Yes,76,85,NotPlaced,70,74
8392,6.7,2,3,0,85,4.4,Yes,Yes,84,83,Placed,63,68
8393,7.4,1,2,3,83,4.7,Yes,Yes,59,81,Placed,88,88
8394,7.3,0,2,1,70,3.7,Yes,Yes,55,74,Placed,59,65
8395,7.8,1,2,2,90,4.5,Yes,Yes,80,64,Placed,52,59
8396,8.3,2,3,2,90,4.8,Yes,Yes,76,86,Placed,78,80
8397,7.6,1,1,1,66,4.3,No,No,56,71,NotPlaced,78,81
8398,6.5,1,2,0,76,4.5,Yes,Yes,75,82,NotPlaced,67,72
8399,8.4,1,0,0,75,4.7,Yes,Yes,76,76,Placed,75,78
8400,8.2,2,3,2,90,4.8,Yes,Yes,80,88,Placed,64,69
8401,8.2,1,3,0,82,4.7,Yes,Yes,78,85,Placed,68,72
8402,8.2,0,3,2,83,4.7,Yes,Yes,72,86,NotPlaced,82,83
8403,7.0,1,2,0,77,4.1,No,Yes,66,73,NotPlaced,74,77
8404,8.0,2,3,2,90,4.8,Yes,Yes,84,84,Placed,62,67
8405,7.5,1,2,1,77,4.7,Yes,Yes,86,88,Placed,85,86
8406,8.0,2,1,2,80,4.6,Yes,No,77,61,Placed,29,41
8407,8.5,2,3,2,82,4.4,Yes,Yes,76,65,Placed,95,94
